date,scientific_name,common_name,zone,site,plot,pit,spp,sex,rcap,toe_num,sv_length,total_length,weight,tail,pc
3/18/05,uta stansburiana,side-blotched lizard,t,east,b,11,utst,f,n,16,43,86,3,b,0
3/18/05,uta stansburiana,side-blotched lizard,m,nort,c,1,utst,m,n,17,49,113,5,b,0
3/18/05,uta stansburiana,side-blotched lizard,m,nort,c,9,utst,j,n,18,37,94,1,w,0
3/18/05,cnemidophorus tigrisatus,western whiptail,m,rabb,a,13,cnti,j,n,19,49,171,3,w,1
3/18/05,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,m,n,20,49,112,5,b,0
3/18/05,uta stansburiana,side-blotched lizard,g,ibpe,c,13,utst,f,n,21,47,121,3,w,0
3/18/05,uta stansburiana,side-blotched lizard,g,basn,b,3,utst,f,n,22,43,115,2,w,0
3/18/05,uta stansburiana,side-blotched lizard,c,sand,b,13,utst,m,n,23,50,113,5,b,0
6/7/05,uta stansburiana,side-blotched lizard,m,nort,c,14,utst,m,n,2,5,110,4,b,0
6/7/05,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,f,n,3,46,55,4,b,0
6/7/05,uta stansburiana,side-blotched lizard,m,rabb,a,1,utst,m,n,4,48,141,6,w,0
6/7/05,uta stansburiana,side-blotched lizard,c,grav,d,1,utst,f,n,5,49,123,5,w,0
6/14/05,uta stansburiana,side-blotched lizard,t,east,b,13,utst,f,n,1,52,125,4,w,0
6/14/05,uta stansburiana,side-blotched lizard,m,rabb,a,3,utst,f,n,2,47,102,3,b,0
6/14/05,uta stansburiana,side-blotched lizard,m,rabb,a,15,utst,f,n,3,46,125,4,w,0
6/14/05,uta stansburiana,side-blotched lizard,m,well,b,2,utst,f,n,4,46,106,4,b,0
6/14/05,phrynosoma cornutum,texas horned,g,basn,b,7,phco,f,n,5,53,78,11,w,0
6/14/05,phrynosoma cornutum,texas horned,g,basn,b,8,phco,f,n,6,60,88,15,w,0
6/17/05,uta stansburiana,side-blotched lizard,t,east,b,1,utst,f,n,2,47,107,5,b,0
